,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AADT,,,,,,,,,,,Census Data,,,,,,,,,,,,,,,,,,,,,,Weather Data,,,,,,,,,,,Census Data,,,,,,,,,,,,,,,,,,,,,,,,,,Indicator Variables,,,,,,,,,,,,Estimates Based on Exposure Models,,,,,,,,,,,,,,,,,,,,,,Crash Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,PA,Philadelphia,PA-002_Leg-1,40.01414047,-75.10348851,PA_PA-002,PA-002,3SG 2x2,2014,2024,Yes,Yes,Present,1,Maj1,E CAYUGA ST,EB,Two-way,25 mph,25,Not applicable (no school zone at this location),Signalized without refuge,Dedicated bicycle lane on roadway,Bicycle path and signalized without refuge,None,Two sides,Two lanes,Centerline only (no median),Not present,Not present,0,Permitted,Both sides,55,3/3 - yes,,2,0,0,0,11,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,16244,16520.52025,17251.09028,16562.95131,15520.69116,16342.07177,15621.12587,16200.44266,17600.34776,17321.92757,17321.92757,2783.759451,3435.765324,2872.900879,2628.398676,2577.460717,2436.107882,2367.341637,2206.887067,1757.35958,1757.35958,1757.35958,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0.04708415,0.049106698,0.029977565,0.021380883,0.016630849,0.007850745,0.009040959,0.010401522,0.001513283,0.001830503,0.001830503,263,308,0,29,No,No,No,No,No,Yes,No,No,No,No,Yes,No,189,190,168,164,161,168,127,133,182,199,199,961,977,988,968,940,959,563,571,494,490,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,PA,Philadelphia,PA-002_Leg-2,40.01414047,-75.10348851,PA_PA-002,PA-002,3SG 2x2,2014,2024,Yes,Yes,Present,2,Maj2,E CAYUGA ST,WB,Two-way,25 mph,25,Not applicable (no school zone at this location),Signalized without refuge,Dedicated bicycle lane on roadway,Bicycle path and signalized without refuge,None,Two sides,Two lanes,Centerline only (no median),Not present,Not present,0,Permitted,Both sides,55,3/3 - yes,,2,,,,11,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,16244,16520.52025,17251.09028,16562.95131,15520.69116,16342.07177,15621.12587,16200.44266,17600.34776,17321.92757,17321.92757,2783.759451,3435.765324,2872.900879,2628.398676,2577.460717,2436.107882,2367.341637,2206.887067,1757.35958,1757.35958,1757.35958,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0.04708415,0.049106698,0.029977565,0.021380883,0.016630849,0.007850745,0.009040959,0.010401522,0.001513283,0.001830503,0.001830503,263,308,0,29,No,No,No,No,No,Yes,No,No,No,No,Yes,No,189,190,168,164,161,168,127,133,182,199,199,961,977,988,968,940,959,563,571,494,490,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,PA,Philadelphia,PA-002_Leg-3,40.01414047,-75.10348851,PA_PA-002,PA-002,3SG 2x2,2014,2024,Yes,Yes,Present,3,Min1,K ST,NB,Two-way,25 mph,25,Not applicable (no school zone at this location),Signalized without refuge,"None (i.e., no bicycle facilities and no paved shoulder)","No bicycle path, no pedestrian crossing facility, or no intersection present",None,Two sides,Two lanes,Centerline only (no median),Not present,Not present,0,Permitted,Both sides,55,3/3 - yes,,2,,,,11,300,300,300,300,300,300,300,300,300,300,300,16244,16520.52025,17251.09028,16562.95131,15520.69116,16342.07177,15621.12587,16200.44266,17600.34776,17321.92757,17321.92757,2783.759451,3435.765324,2872.900879,2628.398676,2577.460717,2436.107882,2367.341637,2206.887067,1757.35958,1757.35958,1757.35958,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0.04708415,0.049106698,0.029977565,0.021380883,0.016630849,0.007850745,0.009040959,0.010401522,0.001513283,0.001830503,0.001830503,263,308,0,29,No,No,No,No,No,Yes,No,No,No,No,No,No,108,109,97,94,93,96,73,76,105,114,114,961,977,988,968,940,959,563,571,494,490,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,PA,Philadelphia,PA-003_Leg-1,39.95545105,-75.18826875,PA_PA-003,PA-003,3SG 2x2,2023,2024,Yes,Yes,Present,1,Maj1,MARKET ST,EB,Two-way,35 mph,35,Not applicable (no school zone at this location),Signalized without refuge,Dedicated bicycle lane on roadway,Bicycle path and signalized without refuge,None,Two sides,Five lanes,Centerline only (no median),Present,Not present,0,Permitted,Both sides,70,3/3 - yes,,5,2,0,2,2,24994,24856,24298,22099,22099,21870,21706,21706,24431,26473,28813,13246,13908.57702,14546.12329,15376.62309,15690.11721,15710.77259,17326.66693,17569.16222,19180.01037,19370.41367,19370.41367,49325.77244,46637.52166,45956.22647,47106.15089,48322.29465,45751.20118,44499.40084,43297.26501,48838.04149,48838.04149,48838.04149,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0.033533254,0.037721355,0.031358618,0.038611327,0.040442277,0.033035923,0.027921348,0.029563993,0.016903936,0.015474859,0.015474859,0.476168997,0.495872217,0.486693305,0.517642611,0.506491225,0.527461412,0.51364786,0.544455849,0.5319044,0.534852898,0.534852898,178,229,0,222,No,No,No,No,No,No,No,Yes,No,No,Yes,No,1560,1754,1444,1772,1768,1779,1182,1386,1579,1705,1713,2049,2019,2040,2124,2178,2105,1294,1281,1204,1210,1210,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,PA,Philadelphia,PA-003_Leg-2,39.95545105,-75.18826875,PA_PA-003,PA-003,3SG 2x2,2023,2024,Yes,Yes,Present,2,Maj2,MARKET ST,WB,Two-way,35 mph,35,Not applicable (no school zone at this location),Signalized without refuge,Dedicated bicycle lane on roadway,Bicycle path and signalized without refuge,None,Two sides,Five lanes,Central hatching or other flush separation (> 3 ft),Present,Not present,0,Prohibited,Both sides,70,3/3 - yes,,5,,,,2,24994,24856,24298,22099,22099,21870,21706,21706,24431,26473,28813,13246,13908.57702,14546.12329,15376.62309,15690.11721,15710.77259,17326.66693,17569.16222,19180.01037,19370.41367,19370.41367,49325.77244,46637.52166,45956.22647,47106.15089,48322.29465,45751.20118,44499.40084,43297.26501,48838.04149,48838.04149,48838.04149,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0.033533254,0.037721355,0.031358618,0.038611327,0.040442277,0.033035923,0.027921348,0.029563993,0.016903936,0.015474859,0.015474859,0.476168997,0.495872217,0.486693305,0.517642611,0.506491225,0.527461412,0.51364786,0.544455849,0.5319044,0.534852898,0.534852898,178,229,0,222,No,No,No,No,No,No,No,Yes,No,No,Yes,No,1560,1754,1444,1772,1768,1779,1182,1386,1579,1705,1713,2049,2019,2040,2124,2178,2105,1294,1281,1204,1210,1210,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,PA,Philadelphia,PA-003_Leg-3,39.95545105,-75.18826875,PA_PA-003,PA-003,3SG 2x2,2023,2024,Yes,Yes,Present,3,Min1,N 32ND ST,SB,Two-way,25 mph,25,Not applicable (no school zone at this location),Signalized without refuge,"None (i.e., no bicycle facilities and no paved shoulder)","No bicycle path, no pedestrian crossing facility, or no intersection present",None,None,Two lanes,Physical median width ? 3 ft,Not present,Not present,0,Prohibited,Both sides,70,3/3 - yes,,2,,,,2,300,300,300,300,300,300,300,300,300,300,300,13246,13908.57702,14546.12329,15376.62309,15690.11721,15710.77259,17326.66693,17569.16222,19180.01037,19370.41367,19370.41367,49325.77244,46637.52166,45956.22647,47106.15089,48322.29465,45751.20118,44499.40084,43297.26501,48838.04149,48838.04149,48838.04149,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0.033533254,0.037721355,0.031358618,0.038611327,0.040442277,0.033035923,0.027921348,0.029563993,0.016903936,0.015474859,0.015474859,0.476168997,0.495872217,0.486693305,0.517642611,0.506491225,0.527461412,0.51364786,0.544455849,0.5319044,0.534852898,0.534852898,178,229,0,222,No,No,No,No,No,No,Yes,No,No,No,No,No,1456,1637,1350,1663,1660,1671,1111,1302,1475,1587,1587,2306,2272,2296,2390,2451,2368,1457,1442,1355,1361,1361,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,PA,Philadelphia,PA-004_Leg-1,39.94037352,-75.18744732,PA_PA-004,PA-004,3SG 2x2,2015,2024,Yes,Yes,Present,1,Maj1,GRAYS FERRY AVE,NB,Two-way,30 mph,30,Not applicable (no school zone at this location),Signalized without refuge,Dedicated bicycle lane on roadway,Bicycle path and signalized without refuge,None,None,Four lanes,Central hatching or other flush separation (> 3 ft),Not present,Conventional right-turn lane,0,Permitted,Both sides,140,3/3 - yes,"LEG 1 AND LEG 3 WAS IN ONE SEGMENT IN 2014-2019 IN THE AADT LAYER, SHARING THE SAME AADT",4,2,2,1,10,9694,11602,10964,10964,18318,18232,23217,23217,22466,23445,25518,16389,17295.11033,17198.90504,17557.89367,17973.39879,18625.33043,17673.83395,17941.10971,17306.26584,17656.45809,17656.45809,1754.812682,1804.477192,2372.435433,2777.392206,3358.084936,3572.024364,2918.745042,3218.00555,3653.525098,3653.525098,3653.525098,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0.080951008,0.117732888,0.119010248,0.11634936,0.120344071,0.110754831,0.082146942,0.084389169,0.080590516,0.084950591,0.084950591,0.168348133,0.155888198,0.139997425,0.185899564,0.188938388,0.203232924,0.21506808,0.204562207,0.176593638,0.177955651,0.177955651,369,788,0,128,No,No,No,No,No,No,No,Yes,No,No,Yes,No,1010,1737,1580,1743,1922,1846,934,979,1197,1405,1411,834,855,859,872,888,904,525,530,441,444,444,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,PA,Philadelphia,PA-004_Leg-2,39.94037352,-75.18744732,PA_PA-004,PA-004,3SG 2x2,2015,2024,Yes,Yes,Present,2,Maj2,GRAYS FERRY AVE,SB,Two-way,30 mph,30,Not applicable (no school zone at this location),Signalized without refuge,Dedicated bicycle lane on roadway,Bicycle path and signalized without refuge,None,One side,Three lanes,Centerline only (no median),Present,Not present,0,Prohibited,Both sides,140,3/3 - yes,,3,,,,10,4776,4750,4643,5557,5557,5499,5458,5458,4345,4579,4922,16389,17295.11033,17198.90504,17557.89367,17973.39879,18625.33043,17673.83395,17941.10971,17306.26584,17656.45809,17656.45809,1754.812682,1804.477192,2372.435433,2777.392206,3358.084936,3572.024364,2918.745042,3218.00555,3653.525098,3653.525098,3653.525098,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0.080951008,0.117732888,0.119010248,0.11634936,0.120344071,0.110754831,0.082146942,0.084389169,0.080590516,0.084950591,0.084950591,0.168348133,0.155888198,0.139997425,0.185899564,0.188938388,0.203232924,0.21506808,0.204562207,0.176593638,0.177955651,0.177955651,369,788,0,128,No,No,No,No,No,No,No,Yes,No,No,Yes,No,976,1662,1515,1686,1813,1741,870,912,1104,1297,1302,834,855,859,872,888,904,525,530,441,444,444,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,PA,Philadelphia,PA-004_Leg-3,39.94037352,-75.18744732,PA_PA-004,PA-004,3SG 2x2,2015,2024,Yes,Yes,Present,3,Min1,WASHINGTON AVE,EB,Two-way,25 mph,25,Not applicable (no school zone at this location),Signalized without refuge,Dedicated bicycle lane on roadway,Bicycle path and signalized without refuge,None,Two sides,Four lanes,Physical median width ? 3 ft,Present,Conventional right-turn lane,0,Permitted,Both sides,140,3/3 - yes,"LEG 1 AND LEG 3 WAS IN ONE SEGMENT IN 2014-2019 IN THE AADT LAYER, SHARING THE SAME AADT",4,,,,10,9694,11602,10964,10964,18318,18232,17761,17761,20105,21786,17480,16389,17295.11033,17198.90504,17557.89367,17973.39879,18625.33043,17673.83395,17941.10971,17306.26584,17656.45809,17656.45809,1754.812682,1804.477192,2372.435433,2777.392206,3358.084936,3572.024364,2918.745042,3218.00555,3653.525098,3653.525098,3653.525098,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0.080951008,0.117732888,0.119010248,0.11634936,0.120344071,0.110754831,0.082146942,0.084389169,0.080590516,0.084950591,0.084950591,0.168348133,0.155888198,0.139997425,0.185899564,0.188938388,0.203232924,0.21506808,0.204562207,0.176593638,0.177955651,0.177955651,369,788,0,128,No,No,No,No,No,No,Yes,No,No,No,Yes,No,1818,3125,2843,3137,3459,3322,1658,1738,2141,2519,2492,938,962,967,981,999,1017,590,597,496,500,500,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,PA,Philadelphia,PA-005_Leg-1,39.94889789,-75.18967607,PA_PA-005,PA-005,3SG 2x2,2014,2024,Yes,Yes,Present,1,Maj1,SOUTH ST,EB,Two-way,30 mph,30,Not applicable (no school zone at this location),Signalized without refuge,Dedicated bicycle lane on roadway,Bicycle path and signalized without refuge,None,None,Four lanes,Centerline only (no median),Not present,Not present,0,Permitted,Both sides,60,3/3 - yes,,4,2,1,2,11,8450,8404,8215,16749,16749,15558,15441,15441,16551,17441,18746,10472,11299.19233,11890.92341,12473.11215,12456.39978,12867.16306,12222.34399,11894.12616,11810.07444,11610.99271,11610.99271,57855.33365,56506.75119,67571.7493,71925.67133,75714.18202,74529.87448,76198.09263,72390.4802,81382.30339,81382.30339,81382.30339,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0.048362397,0.068368075,0.06288997,0.063921115,0.065224992,0.05994989,0.0630212,0.056305103,0.057246748,0.04852008,0.04852008,0.466687745,0.451260945,0.40218736,0.43713448,0.398741615,0.408760749,0.421953926,0.453554395,0.435354494,0.476778959,0.476778959,241,499,0,198,No,No,No,No,No,No,No,Yes,No,No,Yes,No,1803,2339,1783,2107,1933,1946,1605,1646,2290,2478,2487,1779,1806,2145,2324,2445,2440,1462,1372,1296,1286,1286,2,1,2,0,1,0,0,0,0,0,1,7,2,0,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,4,1,1,0,0,1,0,0,0,0,0,1,4,2,1,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,PA,Philadelphia,PA-005_Leg-2,39.94889789,-75.18967607,PA_PA-005,PA-005,3SG 2x2,2014,2024,Yes,Yes,Present,2,Maj2,SOUTH ST,WB,Two-way,30 mph,30,Not applicable (no school zone at this location),Signalized without refuge,Dedicated bicycle lane on roadway,Bicycle path and signalized without refuge,None,None,Four lanes,Centerline only (no median),Present,Not present,0,Prohibited,Both sides,60,3/3 - yes,,4,,,,11,8450,8404,8215,16749,16749,15558,15441,15441,16551,17441,18746,10472,11299.19233,11890.92341,12473.11215,12456.39978,12867.16306,12222.34399,11894.12616,11810.07444,11610.99271,11610.99271,57855.33365,56506.75119,67571.7493,71925.67133,75714.18202,74529.87448,76198.09263,72390.4802,81382.30339,81382.30339,81382.30339,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0.048362397,0.068368075,0.06288997,0.063921115,0.065224992,0.05994989,0.0630212,0.056305103,0.057246748,0.04852008,0.04852008,0.466687745,0.451260945,0.40218736,0.43713448,0.398741615,0.408760749,0.421953926,0.453554395,0.435354494,0.476778959,0.476778959,241,499,0,198,No,No,No,No,No,No,No,Yes,No,No,Yes,No,1803,2339,1783,2107,1933,1946,1605,1646,2290,2478,2487,1779,1806,2145,2324,2445,2440,1462,1372,1296,1286,1286,2,1,2,0,1,0,0,0,0,0,1,7,2,0,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,4,1,1,0,0,1,0,0,0,0,0,1,4,2,1,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,PA,Philadelphia,PA-005_Leg-3,39.94889789,-75.18967607,PA_PA-005,PA-005,3SG 2x2,2014,2024,Yes,Yes,Present,3,Min1,HEALTH SCIENCES DR,NB,Two-way,30 mph,30,Not applicable (no school zone at this location),Signalized without refuge,"None (i.e., no bicycle facilities and no paved shoulder)","No bicycle path, no pedestrian crossing facility, or no intersection present",None,None,Four lanes,Centerline only (no median),Present,Conventional right-turn lane,0,Prohibited,Both sides,60,3/3 - yes,,4,,,,11,300,300,300,300,300,300,300,300,300,300,300,10472,11299.19233,11890.92341,12473.11215,12456.39978,12867.16306,12222.34399,11894.12616,11810.07444,11610.99271,11610.99271,57855.33365,56506.75119,67571.7493,71925.67133,75714.18202,74529.87448,76198.09263,72390.4802,81382.30339,81382.30339,81382.30339,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0.048362397,0.068368075,0.06288997,0.063921115,0.065224992,0.05994989,0.0630212,0.056305103,0.057246748,0.04852008,0.04852008,0.466687745,0.451260945,0.40218736,0.43713448,0.398741615,0.408760749,0.421953926,0.453554395,0.435354494,0.476778959,0.476778959,241,499,0,198,No,No,No,No,No,No,No,Yes,No,No,No,No,986,1279,976,1115,1023,1033,852,874,1212,1308,1308,1779,1806,2145,2324,2445,2440,1462,1372,1296,1286,1286,2,1,2,0,1,0,0,0,0,0,1,7,2,0,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,4,1,1,0,0,1,0,0,0,0,0,1,4,2,1,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,PA,Philadelphia,PA-006_Leg-1,39.91824165,-75.18282329,PA_PA-006,PA-006,3SG 2x2,2016,2024,Yes,Yes,Present,1,Maj1,OREGON AVE,EB,Two-way,35 mph,35,Not applicable (no school zone at this location),Signalized with refuge,Dedicated bicycle lane on roadway,Bicycle path and signalized with refuge,None,Two sides,Four lanes,Physical median width ? 3 ft,Not present,Not present,0,Permitted,Both sides,85,3/3 - yes,,4,0,0,1,9,18275,18174,16587,16587,16474,16303,10297,10297,11589,8202,8927,15643,15329.74221,15750.5785,15656.30851,15676.50348,15807.67289,14959.13276,15137.2216,14883.71438,14349.87764,14349.87764,4125.974666,4351.375134,4408.680338,4325.906154,4033.012891,4255.866461,3647.157853,4365.383073,4224.030237,4224.030237,4224.030237,8.9,8.9,9.2,9.2,9.2,8.9,8.9,8.7,8.9,8.5,8.5,0.019193621,0.024078122,0.020333845,0.01889949,0.019675841,0.026328471,0.025695352,0.029609204,0.032700731,0.035391144,0.035391144,0.085522776,0.057989976,0.044821312,0.045300085,0.061976349,0.044401571,0.057786214,0.061094966,0.054360535,0.063798231,0.063798231,212,45,0,183,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,467,464,393,385,409,459,348,390,570,655,658,1192,1185,1200,1195,1191,1199,695,706,587,577,577,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
