int_number,city,state,first_analysis_yr,last_analysis_yr,n_approaches,int_type,lighting_count,exclusive_ltl_count,two_way_count,rtor_permitted_count,ind_tx_count,ind_ca_count,ind_mn_count,ind_twltl_count,ind_ow_count,ind_2u_count,ind_divided_count,ind_30or35_count,ind_40__count,ind_sharrow_count,ind_bikelane_count,ind_sidepath_count,numpsl_min,numpsl_max,numpsl_sum,num_lanes_min,num_lanes_max,num_lanes_sum,bulb_outs_min,bulb_outs_max,bulb_outs_sum,count_ltl_min,count_ltl_max,count_ltl_sum,count_rtl_min,count_rtl_max,count_rtl_sum,count_rtor_min,count_rtor_max,count_rtor_sum,liquor_stores_0_1mi_min,liquor_stores_0_1mi_max,liquor_stores_0_1mi_sum,transit_daily_trips_0_5mi_min,transit_daily_trips_0_5mi_max,transit_daily_trips_0_5mi_sum,park_distance_min,park_distance_mean,park_distance_max,school_distance_min,school_distance_mean,school_distance_max,park_distance_has_500ft,park_distance_has_qtrmi,park_distance_has_halfmi,school_distance_has_500ft,school_distance_has_qtrmi,school_distance_has_halfmi,duration_yrs,avg_aadt_min,avg_aadt_max,avg_aadt_sum,avg_aadt_mean,avg_popden_min,avg_popden_max,avg_popden_sum,avg_popden_mean,avg_empden_min,avg_empden_max,avg_empden_sum,avg_empden_mean,avg_avgwindspd_min,avg_avgwindspd_max,avg_avgwindspd_sum,avg_avgwindspd_mean,avg_fraccombike_min,avg_fraccombike_max,avg_fraccombike_sum,avg_fraccombike_mean,avg_fraccomwalk_min,avg_fraccomwalk_max,avg_fraccomwalk_sum,avg_fraccomwalk_mean,avg_aadb_min,avg_aadb_max,avg_aadb_sum,avg_aadb_mean,avg_aadp_min,avg_aadp_max,avg_aadp_sum,avg_aadp_mean,sum_totalcrash,sum_pedcrash,sum_bikecrash,sum_kacrash,sum_daycrash,sum_nightcrash,sum_dawnduskcrash,sum_ka_nightcrashes,sum_ped_k_a,sum_ped_night,sum_ped_nightk_a,sum_bike_k_a,sum_bike_night,sum_bike_nightk_a
29205,Seattle,WA,2014.0,2024.0,3,3SG 2x2,3,0,3,3,0,0,0,0,0,1,0,2,0,0,0,0,20.0,30.0,80.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,310.663489,312.14466266666665,313.696362,374.172884,375.74949066666665,376.827239,1,1,1,1,1,1,11,904.3255749,20500.0,41904.32557490001,13968.10852496667,8155.730713545455,8197.20997209091,24516.622290090905,8172.207430030301,1902.9958347272725,1902.9958347272725,5708.987504181819,1902.9958347272723,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.05481309818181817,0.05497766772727273,0.16463861009090908,0.054879536696969704,0.08615551181818182,0.08639152163636364,0.25876589636363634,0.0862552987878788,673.0976050660101,821.4038844941763,2314.1214307861273,771.3738102620426,450.9783041122995,460.33808793481273,1370.4339780005682,456.81132600018924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29354,Seattle,WA,2014.0,2024.0,3,3SG 2x2,3,0,3,3,0,0,0,0,0,1,0,2,0,0,0,0,20.0,30.0,80.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,30.0,72.438451,73.56435166666667,74.47071,235.791267,236.614601,237.89905,1,1,1,1,1,1,11,904.3255749,20427.272727272728,41758.871029445465,13919.62367648182,14917.45082727273,14971.839304545452,44851.43341454546,14950.477804848486,3735.025831727273,3735.025831727273,11205.077495181817,3735.025831727273,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.06375561381818183,0.06386660709090909,0.191448941,0.06381631366666665,0.12162773054545455,0.1220047377272727,0.36540251736363644,0.12180083912121212,995.1843810740543,1210.9925456344997,3414.7835549499437,1138.2611849833147,732.0989915194737,745.2571298854921,2221.0611929362276,740.3537309787424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29365,Seattle,WA,2017.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,20.0,25.0,70.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,42.0,127.184921,128.759075,130.197498,179.121862,180.19725400000002,181.111419,1,1,1,1,1,1,8,1035.864089,7087.5,15210.864088999997,5070.288029666666,20864.04070625,20961.6281075,62775.6892525,20925.229750833332,6236.397973499999,6238.626509249999,18713.650991999995,6237.883663999999,5.175,5.175,15.525,5.175,0.075550340625,0.07566436900000001,0.22682027774999997,0.07560675925,0.2042219325,0.20453011425,0.6131451405,0.20438171349999998,1686.719640093299,1859.7745382858393,5397.852505072224,1799.2841683574081,829.8516257256102,831.3828395841388,2492.1522516478003,830.7174172159336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29523,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,1,2,4,0,0,0,0,2,3,0,0,0,2,0,0,20.0,25.0,90.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,93.0,370.0,303.628098,305.1489545,306.666033,38.676983,39.8034465,40.927033,1,1,1,1,1,1,11,1223.7948450000001,6251.756158181818,15847.571707272728,3961.892926818182,29221.864731818183,29249.338630000002,116942.47271181819,29235.618177954548,104152.14984545455,104656.66717545455,417617.6340418182,104404.40851045455,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.06205237154545456,0.06211881172727272,0.24834210381818186,0.062085525954545466,0.44669662263636367,0.44701672263636366,1.787425754,0.4468564385,26059.488375761328,110159.71989730763,280058.9121641686,70014.72804104215,3715.928862188269,4674.4024963942,17656.042678266214,4414.010669566554,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29527,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,4,0,0,0,0,2,2,0,0,0,2,0,0,25.0,25.0,100.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,111.0,440.0,293.494903,295.00798225,296.517551,75.832073,77.24089475,78.638626,1,1,1,1,1,1,11,3358.0686465454546,7746.861798818182,21557.694014272725,5389.423503568181,29615.26996090909,29643.06483454545,118516.47854727274,29629.119636818185,124055.46262727273,124299.73327272724,496699.2780727273,124174.81951818183,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.061412349636363654,0.06147960400000001,0.24578378763636363,0.06144594690909091,0.45034030590909085,0.45061197100000006,1.801904167818182,0.4504760419545455,30399.76763621229,146014.86518862506,343040.2326408305,85760.05816020763,4857.9163527012515,7528.126523408611,24475.79666537826,6118.949166344565,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29537,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,1,2,0,0,0,0,3,2,0,0,0,2,0,2,25.0,25.0,100.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,119.0,119.0,476.0,300.237598,301.71972074999996,303.197539,159.242555,160.36796550000003,161.493737,1,1,1,1,1,1,11,4227.272727272727,7762.19465809091,23709.056456909093,5927.264114227273,29726.99695909091,29937.15568909091,119514.21431545453,29878.553578863633,131840.17196363633,134526.91775454543,533799.9404363637,133449.98510909092,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.060584722818181815,0.06063998627272727,0.24244905281818185,0.06061226320454546,0.4502439408181818,0.4504346603636364,1.8013579468181817,0.45033948670454543,68968.70385161665,148658.83799970776,403135.91171443986,100783.97792860997,5288.6597465632185,8054.391653546216,25410.071542973048,6352.517885743262,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29582,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,4,0,0,0,0,2,1,0,0,0,2,0,0,25.0,25.0,100.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,147.0,148.0,591.0,143.623512,145.14829775,146.66237,43.733742,44.956462,46.179413,1,1,1,1,1,1,11,2800.5153643636363,17063.636363636364,40514.74352890909,10128.685882227273,26164.478266363636,26233.938978181817,104796.91560636363,26199.22890159091,143157.1972181818,143268.33458181817,572962.2009636364,143240.5502409091,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.052916592090909105,0.05295792854545455,0.211749061,0.05293726525,0.44179114199999997,0.44199919718181824,1.7675808248181821,0.44189520620454553,21390.440909666624,74618.03871099063,207642.7331952883,51910.68329882208,8214.255375358276,12717.880881170904,43803.596417114175,10950.899104278544,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29584,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,1,3,2,0,0,0,0,1,0,0,0,0,1,0,0,20.0,25.0,95.0,1.0,5.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,15.0,154.0,156.0,618.0,195.536677,196.583092,197.700143,48.072119,49.33112225,50.596325,1,1,1,1,1,1,11,2222.65796,24390.909090909092,47925.29567054545,11981.323917636362,23686.583127272723,23757.377329090905,94888.31275727272,23722.07818931818,157331.9576909091,160957.00384545454,633612.0603909091,158403.01509772727,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.05332579927272727,0.05336067490909091,0.21337310454545458,0.053343276136363645,0.4452178754545455,0.44540896872727276,1.7812533535454549,0.4453133383863637,45267.07005994622,102221.56224678828,247904.92110942426,61976.230277356066,13933.558949868724,18968.280567543094,70763.57305952783,17690.893264881957,6.0,6.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
29585,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,1,2,4,0,0,0,0,2,1,0,0,0,0,0,0,20.0,25.0,95.0,1.0,5.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,161.0,161.0,644.0,145.145928,146.385729,147.621802,32.210192,33.461515,34.700958,1,1,1,1,1,1,11,2246.050903,23854.545454545456,47061.2127380909,11765.303184522725,22638.224200909088,22700.098569090904,90676.79808727273,22669.199521818184,162127.7665090909,162127.7665090909,648511.0660363636,162127.7665090909,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.053136874090909086,0.05319703763636364,0.21266776390909092,0.05316694097727273,0.44543407672727287,0.4457295994545454,1.7823300642727273,0.44558251606818183,23600.55104659171,50447.78205048989,153845.91689957204,38461.47922489301,11489.773449876471,17758.422438286492,57389.272017239586,14347.318004309896,5.0,3.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
29611,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,1,3,4,0,0,0,0,1,1,0,1,0,1,0,0,25.0,30.0,105.0,1.0,5.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,768.0,234.794636,236.23850825,237.755376,86.642239,87.79759575,88.999593,1,1,1,1,1,1,11,5400.0,22763.636363636364,56267.32759254545,14066.831898136363,19307.3585,19358.701414545452,77335.27652363638,19333.819130909094,175672.16975454547,176672.86910909085,705667.6234818182,176416.90587045456,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.04811047927272729,0.04816438545454545,0.19254907190909087,0.04813726797727272,0.421538247,0.42179528990909093,1.6866698842727272,0.4216674710681818,27266.280204523708,105115.0485415557,236271.63806122774,59067.909515306936,8957.287535021165,13589.373112399968,46953.95333336044,11738.48833334011,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29615,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,4,0,0,0,0,2,1,0,0,0,1,1,0,25.0,25.0,100.0,2.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,772.0,145.222585,146.6475665,148.066652,160.061885,161.42950000000002,162.792739,1,1,1,1,1,1,11,4485.941767181818,18636.363636363636,47172.89136254546,11793.222840636365,18544.674513636364,18598.80690818182,74287.31648454546,18571.829121136365,166076.73179999998,166423.80448181817,665001.0725636362,166250.26814090906,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.04845310436363636,0.048513837000000004,0.19393348209090908,0.04848337052272727,0.4240971369090909,0.4243323961818181,1.6968563413636366,0.42421408534090915,55529.32744389314,100071.22384229355,268878.53353649186,67219.63338412296,7480.452257013713,11603.215820578076,39949.77638861057,9987.444097152642,9.0,7.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0
29622,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,4,0,0,0,0,2,2,0,0,0,0,0,0,25.0,25.0,100.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,172.0,688.0,70.12053,71.2215995,72.321902,274.193217,275.51059300000003,276.825886,1,1,1,1,1,1,11,4430.407978090909,17945.454545454544,42518.87997909091,10629.719994772728,17003.497634545456,17062.95283909091,68133.11843181819,17033.279607954548,151692.66260909088,152104.21813636363,607593.7614909091,151898.4403727273,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.04948586118181819,0.04952852690909091,0.1980285773636363,0.049507144340909075,0.41541344754545456,0.4156705488181818,1.6621691976363637,0.41554229940909093,29492.556784865166,61129.491657502556,180809.07445118017,45202.268612795044,5561.262361055127,8657.435711552274,28420.734935637287,7105.183733909322,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29687,Seattle,WA,2018.0,2024.0,4,4SG 1x2,4,1,1,2,0,0,0,0,3,1,0,0,0,0,0,2,25.0,25.0,100.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,43.0,43.0,172.0,251.699767,253.1640925,254.624515,66.921895,68.42722925000001,69.916694,1,1,1,1,1,1,7,3800.0,11742.857142857143,29585.714285714286,7396.428571428572,31313.36945857143,31383.443392857145,125393.75481285715,31348.438703214288,59049.828779999996,59049.828779999996,236199.31511999998,59049.828779999996,5.142857142857143,5.142857142857143,20.571428571428573,5.142857142857143,0.011652834857142857,0.011689504285714285,0.046684621571428574,0.011671155392857143,0.49273597757142856,0.49292817999999994,1.971328551142857,0.4928321377857143,1337.9065663786503,3132.9551807988405,9019.332451357785,2254.833112839446,2110.041009065178,2127.448077776346,8463.210594602819,2115.8026486507047,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29703,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,3,4,0,0,0,0,1,1,0,0,0,4,0,0,20.0,25.0,90.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,96.0,96.0,384.0,180.670222,182.06387025,183.453744,223.642723,225.152984,226.658679,1,1,1,1,1,1,11,3591.444407,13154.545454545454,33747.61606509091,8436.904016272727,29267.035723636367,29302.696019090912,117139.44451272726,29284.861128181816,97594.58223181819,102454.41079727272,400097.98605818185,100024.49651454546,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.05093486081818183,0.05096122400000002,0.20379221545454546,0.050948053863636364,0.425709563090909,0.42586359799999995,1.7031464489090908,0.4257866122272727,63899.64482035343,101991.88466095724,331103.010885491,82775.75272137274,5115.906814971147,6762.514328896007,23621.57354586631,5905.393386466578,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29794,Seattle,WA,2014.0,2024.0,4,4ST 2x2,4,0,4,4,0,0,0,0,0,3,0,0,0,0,2,0,20.0,25.0,90.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,331.947092,333.355778,334.762002,178.126892,179.63997774999999,181.146776,1,1,1,1,1,1,11,2183.7702199999994,11127.272727272728,26637.983215545457,6659.495803886364,21050.861200909094,21085.37198909091,84276.85092545454,21069.212731363634,36651.366369090916,36651.366369090916,146605.46547636366,36651.366369090916,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.0619150199090909,0.06206058718181819,0.24795122563636365,0.06198780640909091,0.2833778724545455,0.2839543921818182,1.1346629457272728,0.2836657364318182,3053.9626695751895,6918.605142410174,18154.066710227486,4538.516677556871,1247.4768865428975,1547.105084070581,5292.339192082163,1323.0847980205408,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29850,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,4,0,0,0,0,2,3,0,0,0,2,0,0,20.0,25.0,90.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,216.0,278.920739,280.31661275,281.698749,363.897275,365.10689,366.329458,1,1,1,1,1,1,11,2303.843609,16181.818181818182,36973.67420563637,9243.418551409093,31714.235553636365,31741.57882272727,126911.75412727274,31727.938531818185,103408.68713909094,103627.25730181817,414290.4590445455,103572.61476113637,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.06641768336363635,0.06651009254545456,0.2658557354545455,0.06646393386363637,0.4099017486363637,0.41021847509090903,1.640236652090909,0.41005916302272727,24084.848391013522,34505.30218188613,108345.92193778922,27086.480484447304,3158.4000135337496,3959.0856319935992,14992.277025416608,3748.069256354152,5.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29851,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,1,2,4,0,0,0,0,2,1,0,0,0,2,0,0,25.0,25.0,100.0,2.0,4.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,74.0,275.0,242.372901,243.66508,244.953513,201.176102,202.3718685,203.566369,1,1,1,1,1,1,11,10836.363636363636,23527.272727272728,66636.36363636363,16659.090909090908,29892.857852727277,29916.96639727273,119619.8096209091,29904.952405227275,105028.86157545453,107545.54402818182,425160.3879927272,106290.0969981818,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.06405920754545454,0.06417113436363636,0.25646095781818185,0.06411523945454546,0.4301579168181818,0.4305134748181818,1.7213426227272732,0.4303356556818183,33188.95994301991,54299.13735455558,179226.10253568736,44806.52563392184,3477.802718974474,5561.291499261905,18893.033560839944,4723.258390209986,7.0,6.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29881,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,2,2,4,0,0,0,0,2,1,0,0,0,0,0,4,25.0,25.0,100.0,2.0,4.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,660.0,257.759439,258.88036175,260.000898,169.159204,170.6518085,172.138208,1,1,1,1,1,1,11,7463.636363636364,9736.363636363636,33945.454545454544,8486.363636363636,29420.216830909092,29454.259337272724,117748.56771454545,29437.141928636363,168890.1279,168890.1279,675560.5116,168890.1279,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.05904460599999999,0.05908796045454545,0.2362650813636364,0.0590662703409091,0.4294333372727273,0.4296713537272728,1.718209246818182,0.4295523117045455,96341.74144342657,139178.42697798886,437968.9168307518,109492.22920768795,10897.925265583173,13619.300815211316,46408.00330164161,11602.000825410403,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29882,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,3,0,0,0,0,2,1,0,0,0,0,0,4,25.0,25.0,100.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,155.0,155.0,620.0,293.300981,294.722342,296.140687,211.902967,213.09379775,214.283562,1,1,1,1,1,1,11,5209.090909090909,10900.0,29554.545454545456,7388.636363636364,29837.21188090909,29867.664027272727,119409.61630545453,29852.404076363633,155582.58613636365,155582.58613636365,622330.3445454546,155582.58613636365,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.06034245909090908,0.06042118154545455,0.2415268106363636,0.0603817026590909,0.429058586090909,0.42925482445454544,1.7166267506363637,0.42915668765909093,64934.33026237455,129468.37993952156,410243.71819073654,102560.92954768414,7206.0753390206555,11123.95311846527,38359.20916756575,9589.802291891438,4.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
29883,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,1,1,1,0,0,0,0,3,2,0,0,0,0,0,1,25.0,25.0,100.0,2.0,3.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,154.0,158.0,624.0,177.310189,179.079962,180.323221,374.615374,375.56804575,376.761658,1,1,1,1,1,1,11,2449.5781308181818,12109.09090909091,31749.98188490909,7937.495471227273,29061.81590727273,29252.872704545458,116645.47918000001,29161.369795000002,154796.7523181818,154796.7523181818,619187.0092727272,154796.7523181818,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.06390053654545454,0.06398904645454546,0.25575859081818186,0.06393964770454547,0.4247307524545455,0.42492333545454547,1.699338082909091,0.42483452072727274,31607.77323020798,143021.47853211054,252946.79278680208,63236.69819670052,6654.171001031475,10284.504087736514,31840.97501416787,7960.243753541968,5.0,1.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0
29893,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,0,2,4,0,0,0,0,2,1,0,0,0,0,0,1,25.0,25.0,100.0,2.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,672.0,274.875648,276.39207825,277.903408,323.770764,325.1580735,326.543944,1,1,1,1,1,1,11,4763.636363636364,15527.272727272728,36818.181818181816,9204.545454545454,28609.906545454545,28648.900982727275,114518.10798545455,28629.52699636364,169583.81025454545,169685.91768181822,678437.3484454545,169609.33711136362,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.06150723600000001,0.06159770772727273,0.24620937772727272,0.06155234443181818,0.42480472454545454,0.4249998298181818,1.6996095411818182,0.42490238529545454,46321.41443172418,141450.05006660003,282405.332566925,70601.33314173124,10077.87310145947,12595.299808241438,42926.50145886116,10731.62536471529,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29895,Seattle,WA,2014.0,2024.0,4,4SG 1x2,4,1,2,4,0,0,0,0,2,2,0,0,0,0,0,2,25.0,25.0,100.0,2.0,6.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,167.0,668.0,183.546333,184.97987875,186.408974,274.202228,275.7070265,277.208139,1,1,1,1,1,1,11,8518.181818181818,15527.272727272728,45127.27272727273,11281.818181818182,28200.326031818182,28240.525460909095,112881.73548727273,28220.433871818183,183317.84162727275,183317.84162727275,733271.366509091,183317.84162727275,5.145454545454546,5.145454545454546,20.581818181818186,5.145454545454546,0.059513441727272715,0.059579263,0.23818520254545456,0.05954630063636364,0.42394940036363626,0.42412296454545456,1.696144750090909,0.42403618752272726,49966.900520692296,115735.89853100221,328073.69625832204,82018.42406458051,12496.118198260974,12621.286380029946,50251.77802005303,12562.944505013258,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
29988,Seattle,WA,2014.0,2024.0,3,3SG 2x2,3,0,3,3,0,0,0,0,0,1,0,2,0,0,0,0,20.0,30.0,80.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,42.0,125.301693,126.19282766666667,127.165721,121.171712,122.263104,123.167079,1,1,1,1,1,1,11,2114.9080959999997,15218.181818181818,32551.271732363628,10850.423910787877,18244.829590909092,18261.331515454545,54754.57127818183,18251.523759393942,4630.839298909091,4974.207448727273,14235.886046545456,4745.2953488484845,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.06499875445454545,0.06506722809090909,0.19508587954545453,0.06502862651515152,0.13660468336363635,0.13688303445454542,0.4102236018181818,0.1367412006060606,1075.1352022332424,1238.4391910184593,3550.4444330531983,1183.4814776843994,867.1449326878636,887.2427179588315,2638.009481341041,879.336493780347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30018,Seattle,WA,2014.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,0,0,0,1,0,2,0,0,0,0,20.0,30.0,80.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,10.0,30.0,22.544988,23.518209666666667,24.450175,218.752225,219.94308033333334,220.826966,1,1,1,1,1,1,11,981.8883717999998,15218.181818181818,31418.25200816364,10472.750669387877,17551.822872727273,17627.32259363636,52738.15779181819,17579.385930606062,4031.8552102727267,4031.8552102727267,12095.56563081818,4031.8552102727267,5.145454545454546,5.145454545454546,15.436363636363637,5.1454545454545455,0.06399328572727273,0.064081044,0.19211140336363638,0.06403713445454545,0.13587488209090912,0.13612289081818182,0.4080181627272727,0.13600605424242426,1143.657452847359,1370.9969299122417,3883.937112709685,1294.6457042365616,908.8834659365285,925.8176689355795,2760.049229924974,920.0164099749912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
